Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
17834.txt,0.563829787234,0.670666666667,0.531914893617,0.547169811321,0.58,0.590909090909,0.590909090909,0.5,0.684210526316,0,0.571428571429,0.461538461538,0.472222222222,0.870967741935,0.95652173913,0.227272727273,2.0,0.9,0.410256410256,3.55555555556,0.888888888889,0.234042553191,1.1,0.6,0.410256410256,1.77777777778,0.888888888889,0.190476190476,0.8,0.6,0.375,1.66666666667,0.777777777778,0.363636363636,0.8,0.6,0.529411764706,1.0,0.666666666667,0.111111111111,0.2,0.2,0.266666666667,0.444444444444,0.444444444444,0,0.0,0.0,0,0.0,0.0,0.142857142857,0.1,0.1,0.428571428571,0.333333333333,0.333333333333,0.416666666667,0.5,0.4,0.416666666667,0.555555555556,0.444444444444,0.393939393939,1.3,0.9,0.5,1.55555555556,0.888888888889,0.8,0.3,0,0,0.978540078969,0.990731702651,0,0,0.772527293346,0.85858530708,0,0,0.0212765957447,0.0106382978723,0.0106382978723,0.031914893617,0.0,0.0106382978723,0.0531914893617,0.0,0.031914893617,0.031914893617,0.0425531914894,0.0,0.0106382978723,0.0106382978723,0.0,0.0106382978723,0.0212765957447,0.063829787234,0.031914893617,0.0,0.0212765957447,0.0,0.0744680851064,0.0106382978723,0.0531914893617,0.063829787234,0.25,0.308510638298,0.351063829787
17837.txt,0.496894409938,0.718035714286,0.484472049689,0.6875,0.705128205128,0.33734939759,0.485882352941,0.714285714286,0.571428571429,1.0,0.875,0.190476190476,0.517857142857,0.9375,0.987421383648,0.229885057471,5.0,0.5,0.285714285714,7.33333333333,0.666666666667,0.16,2.0,0.25,0.181818181818,2.66666666667,0.333333333333,0.325,3.25,0.5,0.388888888889,4.66666666667,0.666666666667,0.181818181818,1.0,0.25,0.2,1.33333333333,0.333333333333,0.210526315789,1.0,0.25,0.25,1.33333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.5,0.5,0.4,0.666666666667,0.666666666667,0.214285714286,1.5,0.5,0.24,2.0,0.666666666667,1.5,1.25,0,0,0.785801416766,0.904511343462,0,0,0.717692048821,0.791687754478,0,0,0.0621118012422,0.0621118012422,0.0,0.0248447204969,0.0,0.055900621118,0.0434782608696,0.0186335403727,0.0,0.0,0.0124223602484,0.00621118012422,0.0683229813665,0.00621118012422,0.00621118012422,0.0,0.0683229813665,0.0248447204969,0.0186335403727,0.00621118012422,0.0310559006211,0.0,0.0931677018634,0.0124223602484,0.0931677018634,0.0,0.0,0.254658385093,0.254658385093
17842.txt,0.5546875,0.706582278481,0.4375,0.56338028169,0.714285714286,0.444444444444,0.53652173913,0.692307692308,0.631578947368,1.0,0.833333333333,0.217391304348,0.446808510638,0.929133858268,1.0,0.2,3.16666666667,1.0,0.294871794872,4.6,1.0,0.0697674418605,0.5,0.333333333333,0.111111111111,0.8,0.4,0.283018867925,2.5,1.0,0.395348837209,3.4,1.0,0.105263157895,0.333333333333,0.333333333333,0.133333333333,0.4,0.4,0.0666666666667,0.166666666667,0.166666666667,0.153846153846,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.5,1.0,0.75,1.8,1.0,0.34375,1.83333333333,1.0,0.44,2.2,1.0,0.5,0.166666666667,0,0,0.930215518048,0.997406524341,0,0,0.679733667164,0.82240634507,0,0,0.0234375,0.0234375,0.0,0.03125,0.0,0.0234375,0.046875,0.015625,0.015625,0.03125,0.046875,0.0,0.0859375,0.015625,0.0,0.015625,0.03125,0.0390625,0.03125,0.0,0.0390625,0.0234375,0.109375,0.0,0.0703125,0.078125,0.384615384615,0.21875,0.28125
17843.txt,0.295890410959,0.608417721519,0.443835616438,0.657407407407,0.438271604938,0.197044334975,0.413116883117,0.386666666667,0.468085106383,0.785714285714,0.464285714286,0.134328358209,0.264705882353,0.703296703297,0.887052341598,0.310344827586,4.28571428571,0.952380952381,0.460431654676,6.4,1.0,0.234042553191,1.57142857143,0.809523809524,0.323529411765,2.2,0.9,0.344370860927,2.47619047619,0.952380952381,0.5625,4.05,1.0,0.365079365079,1.09523809524,0.809523809524,0.433333333333,1.3,0.9,0.0952380952381,0.190476190476,0.142857142857,0.125,0.25,0.15,0.0,0.0,0.0,0.142857142857,0.1,0.1,0.2,0.238095238095,0.190476190476,0.36,0.45,0.3,0.487179487179,0.904761904762,0.809523809524,0.684210526316,1.3,1.0,0.416666666667,1.90476190476,0.857142857143,0.532608695652,2.45,1.0,1.42857142857,0.47619047619,0,0,0.953894133236,0.992047508821,0,0,0.858448000098,0.917623892746,0,0,0.0684931506849,0.041095890411,0.00547945205479,0.0164383561644,0.0219178082192,0.0438356164384,0.0328767123288,0.00821917808219,0.00547945205479,0.0219178082192,0.00821917808219,0.00821917808219,0.0520547945205,0.0191780821918,0.0027397260274,0.0164383561644,0.0575342465753,0.0575342465753,0.0191780821918,0.00821917808219,0.0219178082192,0.013698630137,0.0849315068493,0.0164383561644,0.0602739726027,0.041095890411,0.2,0.328767123288,0.361643835616
17841.txt,0.432748538012,0.661967213115,0.485380116959,0.675675675676,0.602409638554,0.306818181818,0.404615384615,0.65625,0.653846153846,0.7,0.5625,0.185185185185,0.438596491228,0.870588235294,0.96449704142,0.328571428571,4.6,1.0,0.461538461538,6.66666666667,1.0,0.146666666667,1.1,0.7,0.260869565217,2.0,0.888888888889,0.484848484848,3.2,0.9,0.629032258065,4.33333333333,0.888888888889,0.172413793103,0.5,0.3,0.25,0.777777777778,0.555555555556,0.0833333333333,0.2,0.2,0.285714285714,0.666666666667,0.444444444444,0.111111111111,0.1,0.1,0.222222222222,0.222222222222,0.222222222222,0.2,0.3,0.3,0.230769230769,0.333333333333,0.333333333333,0.736842105263,1.4,0.8,0.764705882353,1.44444444444,0.777777777778,0.391304347826,1.8,1.0,0.441860465116,2.11111111111,1.0,0.5,0.6,0,0,0.935220554925,0.97861390682,0,0,0.76147182165,0.809452442504,0,0,0.0584795321637,0.046783625731,0.0,0.0116959064327,0.0116959064327,0.0350877192982,0.0409356725146,0.0,0.00584795321637,0.0116959064327,0.0,0.0233918128655,0.0643274853801,0.0116959064327,0.0,0.0116959064327,0.0526315789474,0.0350877192982,0.00584795321637,0.0116959064327,0.0292397660819,0.00584795321637,0.0701754385965,0.0116959064327,0.046783625731,0.0877192982456,0.46875,0.327485380117,0.415204678363
17840.txt,0.413888888889,0.69421221865,0.572222222222,0.724832214765,0.52427184466,0.279220779221,0.469142857143,0.387096774194,0.630769230769,0.866666666667,0.606060606061,0.155555555556,0.306569343066,0.846796657382,0.960893854749,0.19018404908,1.77142857143,0.742857142857,0.2625,2.47058823529,0.882352941176,0.181818181818,1.02857142857,0.657142857143,0.241025641026,1.38235294118,0.764705882353,0.201550387597,0.742857142857,0.542857142857,0.293650793651,1.08823529412,0.617647058824,0.314606741573,0.8,0.571428571429,0.397727272727,1.02941176471,0.647058823529,0.109375,0.2,0.171428571429,0.109375,0.205882352941,0.176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0285714285714,0.0285714285714,0.133333333333,0.117647058824,0.117647058824,0.4,0.342857142857,0.342857142857,0.51724137931,0.441176470588,0.441176470588,0.338983050847,1.14285714286,0.628571428571,0.431034482759,1.47058823529,0.764705882353,0.828571428571,0.257142857143,0,0,0.86018625668,0.958147471693,0,0,0.791435859868,0.874677355951,0,0,0.0527777777778,0.0472222222222,0.00555555555556,0.0138888888889,0.0,0.0444444444444,0.025,0.00555555555556,0.00833333333333,0.00833333333333,0.0138888888889,0.0166666666667,0.0472222222222,0.00833333333333,0.00555555555556,0.00277777777778,0.0555555555556,0.0472222222222,0.0111111111111,0.0138888888889,0.0194444444444,0.00277777777778,0.0638888888889,0.0194444444444,0.0777777777778,0.0972222222222,0.376344086022,0.355555555556,0.444444444444
17850.txt,0.497076023392,0.69393442623,0.514619883041,0.694117647059,0.670454545455,0.33734939759,0.386470588235,0.771428571429,0.571428571429,0.833333333333,0.692307692308,0.368421052632,0.634615384615,0.929411764706,1.0,0.325842696629,9.66666666667,1.0,0.375,12.0,1.0,0.185185185185,3.33333333333,1.0,0.230769230769,4.5,1.0,0.513513513514,6.33333333333,1.0,0.576923076923,7.5,1.0,0.136363636364,1.0,0.666666666667,0.0588235294118,0.5,0.5,0.25,1.33333333333,0.666666666667,0.363636363636,2.0,0.5,0.111111111111,0.333333333333,0.333333333333,0.0,0.0,0.0,0.111111111111,0.333333333333,0.333333333333,0.333333333333,1.0,1.0,0.571428571429,1.33333333333,1.0,0.4,1.0,1.0,0.25,2.33333333333,1.0,0.142857142857,1.5,1.0,1.0,2.66666666667,0,0,0.992852805593,0.99199567861,0,0,0.750351394292,0.713158589289,0,0,0.105263157895,0.093567251462,0.0,0.00584795321637,0.0116959064327,0.0994152046784,0.0409356725146,0.0350877192982,0.0116959064327,0.0233918128655,0.046783625731,0.0175438596491,0.093567251462,0.0116959064327,0.0,0.0116959064327,0.111111111111,0.0584795321637,0.0409356725146,0.0116959064327,0.0350877192982,0.00584795321637,0.152046783626,0.0116959064327,0.146198830409,0.046783625731,0.228571428571,0.269005847953,0.309941520468
17844.txt,0.522222222222,0.632195121951,0.466666666667,0.63829787234,0.714285714286,0.375,0.375,0.588235294118,0.727272727273,0.888888888889,1.0,0.272727272727,0.464285714286,0.876404494382,0.977272727273,0.297297297297,2.75,1.0,0.383333333333,3.28571428571,1.0,0.135135135135,0.625,0.625,0.166666666667,0.714285714286,0.571428571429,0.461538461538,2.25,1.0,0.59375,2.71428571429,1.0,0.0666666666667,0.125,0.125,0.272727272727,0.428571428571,0.428571428571,0.1,0.125,0.125,0.125,0.142857142857,0.142857142857,0.0,0.0,0.0,0.125,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.5,0.5,0.625,0.714285714286,0.714285714286,0.208333333333,0.625,0.625,0.421052631579,1.14285714286,0.857142857143,0.125,0.125,0,0,0.945005226068,0.992156887837,0,0,0.825178837497,0.870002442049,0,0,0.0333333333333,0.0333333333333,0.0,0.0111111111111,0.0,0.0222222222222,0.0555555555556,0.0,0.0,0.0,0.0111111111111,0.0333333333333,0.0555555555556,0.0,0.0,0.0,0.0555555555556,0.0777777777778,0.0222222222222,0.0333333333333,0.0111111111111,0.0,0.0444444444444,0.0333333333333,0.0666666666667,0.0222222222222,0.117647058824,0.211111111111,0.233333333333
17845.txt,0.429347826087,0.659703703704,0.467391304348,0.658227848101,0.604651162791,0.30612244898,0.411428571429,0.705882352941,0.526315789474,0.923076923077,0.55,0.181818181818,0.377777777778,0.79781420765,0.928571428571,0.21875,3.11111111111,1.0,0.413793103448,6.0,1.0,0.10447761194,0.777777777778,0.555555555556,0.225806451613,1.75,0.875,0.3125,2.22222222222,1.0,0.543859649123,3.875,1.0,0.0714285714286,0.111111111111,0.111111111111,0.153846153846,0.25,0.25,0.142857142857,0.444444444444,0.444444444444,0.230769230769,0.75,0.625,0.0,0.0,0.0,0.0909090909091,0.125,0.125,0.125,0.222222222222,0.222222222222,0.384615384615,0.625,0.5,0.473684210526,1.0,0.777777777778,0.722222222222,1.625,0.875,0.333333333333,1.11111111111,0.777777777778,0.5,1.75,0.875,0.111111111111,1.55555555556,0,0,0.926199057828,0.991252965554,0,0,0.79988891878,0.883392593944,0,0,0.0597826086957,0.0434782608696,0.0,0.0326086956522,0.0163043478261,0.0489130434783,0.0489130434783,0.0108695652174,0.0054347826087,0.0271739130435,0.0271739130435,0.0054347826087,0.0652173913043,0.0271739130435,0.0,0.0271739130435,0.0434782608696,0.0434782608696,0.0217391304348,0.0108695652174,0.0326086956522,0.0054347826087,0.103260869565,0.0108695652174,0.0760869565217,0.0489130434783,0.529411764706,0.282608695652,0.33152173913
17847.txt,0.487046632124,0.738611111111,0.445595854922,0.617021276596,0.674418604651,0.392523364486,0.541034482759,0.65,0.666666666667,0.818181818182,0.769230769231,0.28,0.5,0.869791666667,0.984293193717,0.220125786164,3.5,1.0,0.358108108108,5.88888888889,1.0,0.115384615385,0.9,0.6,0.216216216216,1.77777777778,0.777777777778,0.305882352941,2.6,0.9,0.461538461538,4.0,1.0,0.121212121212,0.4,0.2,0.25,0.888888888889,0.444444444444,0.166666666667,0.4,0.4,0.272727272727,0.666666666667,0.555555555556,0.0,0.0,0.0,0.1,0.111111111111,0.111111111111,0.0769230769231,0.1,0.1,0.0833333333333,0.111111111111,0.111111111111,0.363636363636,0.8,0.7,0.631578947368,1.33333333333,0.888888888889,0.222222222222,1.2,0.7,0.392156862745,2.22222222222,0.888888888889,0.5,0.6,0,0,0.852234762124,0.991138817081,0,0,0.770264364119,0.873807119311,0,0,0.0621761658031,0.0414507772021,0.00518134715026,0.0155440414508,0.0155440414508,0.0466321243523,0.020725388601,0.00518134715026,0.0155440414508,0.020725388601,0.0103626943005,0.00518134715026,0.0829015544041,0.0103626943005,0.00518134715026,0.00518134715026,0.0518134715026,0.020725388601,0.0103626943005,0.0,0.0155440414508,0.00518134715026,0.0777202072539,0.00518134715026,0.0621761658031,0.020725388601,0.1,0.227979274611,0.238341968912
